Emp ID;satisfaction_level;last_evaluation;number_project;average_montly_hours;time_spend_company;Work_accident;promotion_last_5years;dept;salary
1523;0.1;0.82;7,00;265,00;4,00;0,00;0,00;RandD;low
1522;0.38;0.47;2,00;140,00;3,00;1,00;0,00;IT;low
1521;0.38;0.53;2,00;136,00;3,00;0,00;0,00;product_mng;medium
1520;0.4;0.55;2,00;131,00;3,00;0,00;0,00;product_mng;medium
1519;0.89;0.98;5,00;274,00;5,00;0,00;0,00;product_mng;medium
1518;0.45;0.5;2,00;145,00;3,00;0,00;0,00;product_mng;medium
1517;0.4;0.5;2,00;127,00;3,00;0,00;0,00;IT;low
1516;0.72;0.99;5,00;257,00;5,00;0,00;0,00;IT;high
1515;0.1;0.68;3,00;179,00;3,00;0,00;0,00;IT;medium
1514;0.84;0.93;4,00;250,00;5,00;0,00;0,00;IT;medium
1513;0.45;0.52;2,00;143,00;3,00;0,00;0,00;IT;medium
1512;0.4;0.46;2,00;156,00;3,00;0,00;0,00;management;medium
1511;0.87;1,00;4,00;224,00;5,00;0,00;0,00;technical;medium
1510;0.44;0.52;2,00;128,00;3,00;0,00;0,00;technical;medium
1509;0.88;0.88;5,00;248,00;5,00;0,00;0,00;technical;medium
1508;0.43;0.48;2,00;149,00;3,00;0,00;0,00;support;medium
1507;0.4;0.51;2,00;160,00;3,00;0,00;0,00;support;medium
1506;0.37;0.46;2,00;157,00;3,00;0,00;0,00;support;medium
1505;0.86;0.91;5,00;245,00;5,00;0,00;0,00;support;medium
1504;0.4;0.46;2,00;155,00;3,00;0,00;0,00;support;medium
1503;0.1;0.83;5,00;271,00;5,00;0,00;0,00;support;low
1502;0.39;0.48;2,00;151,00;3,00;0,00;0,00;support;low
1501;0.11;0.83;6,00;253,00;4,00;0,00;0,00;support;low
1500;0.44;0.48;2,00;128,00;3,00;0,00;0,00;support;low
1499;0.42;0.49;2,00;152,00;3,00;0,00;0,00;support;low
1498;0.37;0.48;2,00;129,00;3,00;0,00;0,00;support;low
1497;0.1;0.85;7,00;259,00;4,00;0,00;0,00;technical;low
1496;0.79;0.84;5,00;247,00;5,00;0,00;0,00;technical;low
1495;0.17;0.75;3,00;188,00;4,00;0,00;0,00;technical;low
1494;0.38;0.45;2,00;151,00;3,00;0,00;0,00;technical;low
1493;0.38;0.55;2,00;160,00;3,00;0,00;0,00;technical;low
1492;0.39;0.56;2,00;133,00;3,00;0,00;0,00;technical;low
1491;0.38;0.55;2,00;130,00;3,00;0,00;0,00;technical;low
1490;0.4;0.46;2,00;160,00;3,00;0,00;0,00;technical;low
1489;0.1;0.96;7,00;288,00;4,00;0,00;0,00;technical;low
1488;0.45;0.52;2,00;147,00;3,00;0,00;0,00;technical;low
1487;0.11;0.97;6,00;260,00;4,00;0,00;0,00;technical;low
1486;0.11;0.88;7,00;253,00;4,00;0,00;0,00;hr;low
1485;0.44;0.56;2,00;142,00;3,00;0,00;0,00;hr;low
1484;0.11;0.87;6,00;254,00;4,00;0,00;0,00;hr;low
1483;0.09;0.77;6,00;310,00;4,00;0,00;0,00;hr;low
1482;0.16;0.65;4,00;277,00;5,00;0,00;0,00;accounting;medium
1481;0.09;0.93;6,00;271,00;4,00;0,00;0,00;accounting;medium
1480;0.39;0.57;2,00;142,00;3,00;0,00;0,00;accounting;medium
1479;0.36;0.56;2,00;159,00;3,00;0,00;0,00;sales;medium
1478;0.38;0.46;2,00;155,00;3,00;0,00;0,00;sales;low
1477;0.79;0.95;5,00;228,00;5,00;0,00;0,00;sales;high
1476;0.44;0.47;2,00;156,00;3,00;1,00;0,00;sales;medium
1475;0.79;0.86;5,00;226,00;5,00;0,00;0,00;sales;medium
1474;0.09;0.96;6,00;245,00;4,00;0,00;0,00;sales;medium
1473;0.43;0.48;2,00;157,00;3,00;0,00;0,00;sales;medium
1472;0.39;0.56;2,00;130,00;3,00;0,00;0,00;sales;medium
1471;0.45;0.51;2,00;155,00;3,00;1,00;0,00;sales;medium
1470;0.4;0.65;2,00;296,00;5,00;0,00;0,00;sales;medium
1469;0.78;0.86;5,00;256,00;5,00;0,00;0,00;sales;medium
1468;0.1;0.89;7,00;272,00;4,00;0,00;0,00;sales;medium
1467;0.1;0.83;6,00;264,00;4,00;1,00;0,00;sales;medium
1466;0.45;0.47;2,00;146,00;3,00;0,00;0,00;sales;medium
1465;0.1;0.92;6,00;279,00;4,00;0,00;0,00;sales;medium
1464;0.46;0.57;2,00;145,00;3,00;0,00;0,00;sales;low
1463;0.39;0.54;2,00;149,00;3,00;0,00;0,00;sales;low
1462;0.42;0.53;2,00;142,00;3,00;0,00;0,00;sales;low
1461;0.78;0.45;4,00;128,00;2,00;0,00;0,00;sales;low
1460;0.39;0.54;2,00;133,00;3,00;0,00;0,00;marketing;low
1459;0.4;0.5;2,00;136,00;3,00;0,00;0,00;marketing;low
1458;0.1;0.81;6,00;248,00;4,00;0,00;0,00;marketing;low
1457;0.39;0.51;2,00;155,00;3,00;0,00;0,00;management;low
1456;0.45;0.55;2,00;155,00;3,00;0,00;0,00;technical;low
1455;0.55;1,00;6,00;136,00;3,00;0,00;0,00;support;low
1454;0.63;0.83;6,00;242,00;5,00;0,00;0,00;accounting;low
1453;0.72;0.86;5,00;251,00;5,00;0,00;0,00;sales;low
1452;0.78;0.86;5,00;260,00;6,00;0,00;0,00;marketing;low
1451;0.78;0.78;4,00;260,00;5,00;0,00;0,00;RandD;low
1450;0.41;0.5;2,00;149,00;3,00;0,00;0,00;RandD;low
1449;0.46;0.52;2,00;131,00;3,00;0,00;0,00;RandD;low
1448;0.11;0.89;6,00;250,00;4,00;0,00;0,00;RandD;low
1447;0.37;0.57;2,00;157,00;3,00;0,00;0,00;RandD;low
1446;0.73;0.87;5,00;252,00;5,00;0,00;0,00;RandD;low
1445;0.41;0.48;2,00;141,00;3,00;0,00;0,00;IT;low
1444;0.11;0.88;7,00;305,00;4,00;0,00;0,00;product_mng;low
1443;0.43;0.52;2,00;154,00;3,00;1,00;0,00;product_mng;medium
1442;0.11;0.83;7,00;255,00;5,00;0,00;0,00;product_mng;medium
1441;0.82;0.93;4,00;248,00;5,00;0,00;0,00;product_mng;medium
1440;0.76;0.99;4,00;253,00;5,00;1,00;0,00;IT;medium
1439;0.1;0.89;7,00;285,00;4,00;0,00;0,00;IT;low
1438;0.4;0.53;2,00;155,00;3,00;0,00;0,00;IT;high
1437;0.43;0.57;2,00;142,00;3,00;0,00;0,00;IT;medium
1436;0.43;0.45;2,00;146,00;3,00;0,00;0,00;IT;medium
1435;0.37;0.52;2,00;140,00;3,00;0,00;0,00;management;medium
1434;0.41;0.48;2,00;136,00;3,00;0,00;0,00;technical;medium
1433;0.91;0.99;5,00;265,00;5,00;1,00;0,00;technical;medium
1432;0.36;0.5;2,00;147,00;3,00;0,00;0,00;technical;medium
1431;0.43;0.52;2,00;156,00;3,00;0,00;0,00;support;medium
1430;0.87;0.91;4,00;255,00;5,00;0,00;0,00;support;medium
1429;0.09;0.87;6,00;266,00;4,00;0,00;0,00;support;medium
1428;0.57;0.61;4,00;158,00;5,00;0,00;0,00;support;medium
1427;0.36;0.55;2,00;138,00;3,00;0,00;0,00;support;medium
1426;0.1;0.94;7,00;287,00;4,00;0,00;0,00;support;medium
1425;0.45;0.48;2,00;149,00;3,00;0,00;0,00;support;low
1424;0.39;0.49;2,00;146,00;3,00;0,00;0,00;support;low
1423;0.1;0.82;6,00;269,00;4,00;0,00;0,00;support;low
1422;0.86;0.93;5,00;241,00;5,00;1,00;0,00;support;low
1421;0.44;0.57;2,00;145,00;3,00;0,00;0,00;support;low
1420;0.75;0.87;5,00;246,00;5,00;0,00;0,00;technical;low
1419;0.1;0.95;7,00;296,00;4,00;0,00;0,00;technical;low
1418;0.11;0.96;6,00;301,00;5,00;0,00;0,00;technical;low
1417;0.11;0.85;6,00;295,00;4,00;0,00;0,00;technical;low
1416;0.2;0.9;6,00;138,00;3,00;0,00;0,00;technical;low
1415;0.39;0.47;2,00;131,00;3,00;0,00;0,00;technical;low
1414;0.83;0.98;4,00;254,00;5,00;0,00;0,00;technical;low
1413;0.46;0.46;2,00;140,00;3,00;0,00;0,00;technical;low
1412;0.32;0.6;2,00;280,00;4,00;0,00;0,00;technical;low
1411;0.9;0.98;5,00;271,00;5,00;0,00;0,00;technical;low
1410;0.92;0.94;4,00;219,00;5,00;0,00;0,00;technical;low
1409;0.39;0.53;2,00;136,00;3,00;0,00;0,00;hr;low
1408;0.81;1,00;4,00;241,00;5,00;0,00;0,00;hr;low
1407;0.15;0.62;4,00;257,00;3,00;0,00;0,00;hr;low
1406;0.39;0.57;2,00;130,00;3,00;0,00;0,00;hr;low
1405;0.79;0.93;5,00;269,00;5,00;0,00;0,00;accounting;low
1404;0.86;0.96;5,00;245,00;6,00;0,00;0,00;accounting;medium
1403;0.84;0.86;5,00;240,00;5,00;0,00;0,00;accounting;medium
1402;0.11;0.87;6,00;272,00;4,00;0,00;0,00;sales;medium
1401;0.45;0.47;2,00;136,00;3,00;0,00;0,00;sales;medium
1400;0.11;0.86;6,00;299,00;4,00;1,00;0,00;sales;low
1399;0.39;0.55;2,00;156,00;3,00;0,00;0,00;sales;high
1398;0.43;0.53;2,00;146,00;3,00;0,00;0,00;sales;medium
1397;0.2;0.7;6,00;281,00;5,00;0,00;0,00;sales;medium
1396;0.45;0.51;2,00;156,00;3,00;0,00;0,00;sales;medium
1395;0.41;0.52;2,00;142,00;3,00;0,00;0,00;sales;medium
1394;0.82;0.93;4,00;246,00;5,00;0,00;0,00;sales;medium
1393;0.39;0.57;2,00;157,00;3,00;0,00;0,00;sales;medium
1392;0.72;1,00;4,00;169,00;3,00;0,00;0,00;sales;medium
1391;0.11;0.79;6,00;244,00;4,00;1,00;0,00;sales;medium
1390;0.4;0.49;2,00;151,00;3,00;0,00;0,00;sales;medium
1389;0.14;0.7;5,00;236,00;3,00;0,00;0,00;sales;medium
1388;0.4;0.5;2,00;135,00;3,00;0,00;0,00;sales;medium
1387;0.09;0.93;7,00;270,00;4,00;0,00;0,00;sales;medium
1386;0.4;0.46;2,00;146,00;3,00;0,00;0,00;sales;low
1385;0.11;0.91;6,00;279,00;4,00;0,00;0,00;sales;low
1384;0.43;0.46;2,00;145,00;3,00;0,00;0,00;sales;low
1383;0.1;0.88;6,00;263,00;4,00;0,00;0,00;marketing;low
1382;0.9;0.84;5,00;221,00;5,00;0,00;0,00;marketing;low
1381;0.87;0.92;4,00;253,00;6,00;0,00;0,00;marketing;low
1380;0.37;0.48;2,00;154,00;3,00;0,00;0,00;management;low
1379;0.8;0.87;5,00;240,00;6,00;0,00;0,00;technical;low
1378;0.11;0.86;6,00;273,00;4,00;1,00;0,00;support;low
1377;0.74;1,00;5,00;222,00;6,00;0,00;0,00;accounting;low
1376;0.46;0.5;2,00;141,00;3,00;0,00;0,00;sales;low
1375;0.78;0.81;4,00;253,00;5,00;0,00;0,00;marketing;low
1374;0.37;0.53;2,00;147,00;3,00;0,00;0,00;RandD;low
1373;0.88;0.88;4,00;265,00;5,00;0,00;0,00;RandD;low
1372;0.42;0.46;2,00;143,00;3,00;0,00;0,00;RandD;low
1371;0.74;0.99;5,00;263,00;5,00;0,00;0,00;RandD;low
1370;0.11;0.89;6,00;284,00;4,00;0,00;0,00;RandD;low
1369;0.41;0.52;2,00;132,00;3,00;0,00;0,00;RandD;low
1368;0.4;0.45;2,00;140,00;3,00;0,00;0,00;IT;low
1367;0.39;0.52;2,00;129,00;3,00;0,00;0,00;product_mng;low
1366;0.1;0.83;6,00;293,00;4,00;0,00;0,00;product_mng;low
1365;0.41;0.52;2,00;147,00;3,00;0,00;0,00;product_mng;medium
1364;0.37;0.46;2,00;134,00;3,00;0,00;0,00;product_mng;medium
1363;0.4;0.5;2,00;129,00;3,00;0,00;0,00;IT;medium
1362;0.75;0.89;5,00;272,00;5,00;0,00;0,00;IT;medium
1361;0.11;0.83;6,00;262,00;5,00;0,00;0,00;IT;low
1360;0.46;0.46;2,00;145,00;3,00;0,00;0,00;IT;high
1359;0.29;0.48;2,00;249,00;4,00;0,00;0,00;IT;medium
1358;0.45;0.5;2,00;157,00;3,00;0,00;0,00;management;medium
1357;0.1;0.79;6,00;271,00;4,00;0,00;0,00;technical;medium
1356;0.83;0.95;5,00;221,00;5,00;0,00;0,00;technical;medium
1355;0.1;0.92;7,00;273,00;4,00;0,00;0,00;technical;medium
1354;0.79;0.97;4,00;243,00;5,00;0,00;0,00;support;medium
1353;0.74;1,00;5,00;248,00;5,00;0,00;0,00;support;medium
1352;0.11;0.77;6,00;274,00;4,00;0,00;0,00;support;medium
1351;0.84;0.89;4,00;245,00;5,00;1,00;0,00;support;medium
1350;0.87;0.85;5,00;221,00;6,00;0,00;0,00;support;medium
1349;0.89;0.83;5,00;130,00;4,00;1,00;0,00;support;medium
1348;0.1;0.96;6,00;292,00;4,00;0,00;0,00;support;medium
1347;0.73;0.95;4,00;223,00;6,00;0,00;0,00;support;low
1346;0.38;1,00;5,00;137,00;4,00;0,00;0,00;support;low
1345;0.39;0.57;2,00;150,00;3,00;0,00;0,00;support;low
1344;0.44;0.54;2,00;150,00;3,00;0,00;0,00;support;low
1343;0.36;0.55;2,00;131,00;3,00;0,00;0,00;technical;low
1342;0.9;0.94;5,00;247,00;5,00;0,00;0,00;technical;low
1341;0.1;0.96;6,00;275,00;4,00;0,00;0,00;technical;low
1340;0.89;0.96;5,00;221,00;5,00;0,00;0,00;technical;low
1339;0.51;0.79;4,00;134,00;3,00;0,00;0,00;technical;low
1338;0.41;0.56;2,00;143,00;3,00;0,00;0,00;technical;low
1337;0.44;0.46;2,00;154,00;3,00;0,00;0,00;technical;low
1336;0.87;0.9;3,00;307,00;5,00;0,00;0,00;technical;low
1335;0.44;0.53;2,00;147,00;3,00;0,00;0,00;technical;low
1334;0.11;0.89;7,00;257,00;4,00;0,00;0,00;technical;low
1333;0.1;0.8;6,00;248,00;4,00;0,00;0,00;technical;low
1332;0.09;0.86;6,00;297,00;4,00;0,00;0,00;hr;low
1331;0.42;0.47;2,00;130,00;3,00;0,00;0,00;hr;low
1330;0.1;0.81;6,00;252,00;4,00;0,00;0,00;hr;low
1329;0.1;0.96;7,00;301,00;4,00;0,00;0,00;hr;low
1328;0.42;0.47;2,00;157,00;3,00;0,00;0,00;accounting;low
1327;0.1;0.77;6,00;272,00;4,00;0,00;0,00;accounting;low
1326;0.42;0.53;2,00;131,00;3,00;0,00;0,00;accounting;medium
1325;0.76;0.82;4,00;254,00;5,00;1,00;0,00;sales;medium
1324;0.37;0.52;2,00;144,00;3,00;0,00;0,00;sales;medium
1323;0.78;0.86;4,00;249,00;5,00;0,00;0,00;sales;medium
1322;0.62;0.89;3,00;131,00;4,00;0,00;0,00;sales;low
1321;0.1;0.86;6,00;306,00;4,00;0,00;0,00;sales;high
1320;0.4;0.52;2,00;143,00;3,00;0,00;0,00;sales;medium
1319;0.11;0.96;6,00;267,00;4,00;0,00;0,00;sales;medium
1318;0.37;0.51;2,00;127,00;3,00;0,00;0,00;sales;medium
1317;0.88;1,00;5,00;247,00;5,00;0,00;0,00;sales;medium
1316;0.11;0.81;6,00;260,00;4,00;0,00;0,00;sales;medium
1315;0.4;0.52;2,00;136,00;3,00;0,00;0,00;sales;medium
1314;0.72;0.85;5,00;246,00;5,00;0,00;0,00;sales;medium
1313;0.1;0.92;5,00;272,00;4,00;0,00;0,00;sales;medium
1312;0.39;0.49;2,00;146,00;3,00;0,00;0,00;sales;medium
1311;0.77;0.89;4,00;270,00;5,00;0,00;0,00;sales;medium
1310;0.56;0.75;5,00;236,00;2,00;0,00;0,00;sales;medium
1309;0.09;0.94;6,00;266,00;4,00;0,00;0,00;sales;medium
1308;0.44;0.5;2,00;135,00;3,00;0,00;0,00;sales;low
1307;0.11;0.93;6,00;276,00;4,00;0,00;0,00;sales;low
1306;0.62;0.77;5,00;227,00;4,00;0,00;0,00;marketing;low
1305;0.89;0.98;4,00;242,00;6,00;0,00;0,00;marketing;low
1304;0.45;0.57;2,00;149,00;3,00;0,00;0,00;marketing;low
1303;0.09;0.78;7,00;290,00;4,00;0,00;0,00;management;low
1302;0.46;0.48;2,00;161,00;3,00;0,00;0,00;technical;low
1301;0.1;0.97;7,00;284,00;4,00;0,00;0,00;support;low
1300;0.89;0.89;5,00;262,00;5,00;0,00;0,00;accounting;low
1299;0.45;0.45;2,00;131,00;3,00;0,00;0,00;sales;low
1298;0.4;0.49;2,00;149,00;3,00;0,00;0,00;marketing;low
1297;0.46;0.52;2,00;148,00;3,00;0,00;0,00;RandD;low
1296;0.38;0.5;2,00;139,00;3,00;0,00;0,00;RandD;low
1295;0.44;0.55;2,00;137,00;3,00;0,00;0,00;RandD;low
1294;0.72;1,00;2,00;240,00;2,00;0,00;0,00;RandD;low
1293;0.41;0.52;2,00;132,00;3,00;0,00;0,00;RandD;low
1292;0.1;0.9;6,00;272,00;5,00;0,00;0,00;RandD;low
1291;0.39;0.51;2,00;139,00;3,00;0,00;0,00;IT;low
1290;0.43;0.56;6,00;149,00;4,00;0,00;0,00;product_mng;low
1289;0.87;0.81;5,00;304,00;5,00;0,00;0,00;product_mng;low
1288;0.09;0.83;7,00;258,00;4,00;0,00;0,00;product_mng;low
1287;0.42;0.57;2,00;134,00;3,00;0,00;0,00;product_mng;medium
1286;0.41;0.52;2,00;127,00;3,00;0,00;0,00;IT;medium
1285;0.83;0.83;5,00;260,00;5,00;0,00;0,00;IT;medium
1284;0.4;0.55;2,00;150,00;3,00;0,00;0,00;IT;medium
1283;0.81;0.81;4,00;218,00;5,00;1,00;0,00;IT;low
1282;0.75;0.88;5,00;270,00;5,00;0,00;0,00;IT;high
1281;0.36;0.48;2,00;148,00;3,00;1,00;0,00;management;medium
1280;0.85;0.84;5,00;272,00;6,00;0,00;0,00;technical;medium
1279;0.38;0.56;2,00;148,00;3,00;0,00;0,00;technical;medium
1278;0.78;1,00;4,00;267,00;5,00;0,00;0,00;technical;medium
1277;0.44;0.54;2,00;139,00;3,00;0,00;0,00;support;medium
1276;0.1;0.83;6,00;283,00;5,00;0,00;0,00;support;medium
1275;0.45;0.53;2,00;131,00;3,00;0,00;0,00;support;medium
1274;0.87;0.95;5,00;227,00;5,00;0,00;0,00;support;medium
1273;0.45;0.46;2,00;142,00;3,00;0,00;0,00;support;medium
1272;0.11;0.97;6,00;288,00;4,00;0,00;0,00;support;medium
1271;0.38;0.57;2,00;131,00;3,00;0,00;0,00;support;medium
1270;0.45;0.55;2,00;129,00;3,00;0,00;0,00;support;medium
1269;0.36;0.55;2,00;134,00;3,00;0,00;0,00;support;low
1268;0.42;0.53;2,00;158,00;3,00;0,00;0,00;support;low
1267;0.45;0.53;2,00;149,00;3,00;0,00;0,00;support;low
1266;0.1;0.92;6,00;285,00;4,00;0,00;0,00;technical;low
1265;0.86;0.98;4,00;270,00;5,00;0,00;0,00;technical;low
1264;0.36;0.51;2,00;143,00;3,00;0,00;0,00;technical;low
1263;0.11;0.84;6,00;252,00;4,00;0,00;0,00;technical;low
1262;0.44;0.56;2,00;145,00;3,00;0,00;0,00;technical;low
1261;0.09;0.95;6,00;260,00;4,00;1,00;0,00;technical;low
1260;0.45;0.48;2,00;138,00;3,00;0,00;0,00;technical;low
1259;0.78;0.96;4,00;241,00;5,00;0,00;0,00;technical;low
1258;0.88;0.92;4,00;233,00;6,00;0,00;0,00;technical;low
1257;0.41;0.48;2,00;126,00;3,00;0,00;0,00;technical;low
1256;0.39;0.47;2,00;142,00;3,00;0,00;0,00;technical;low
1255;0.38;0.49;2,00;144,00;3,00;0,00;0,00;hr;low
1254;0.85;1,00;4,00;234,00;5,00;0,00;0,00;hr;low
1253;0.42;0.5;2,00;155,00;3,00;0,00;0,00;hr;low
1252;0.43;0.57;2,00;151,00;3,00;1,00;0,00;hr;low
1251;0.88;0.92;4,00;225,00;5,00;0,00;0,00;accounting;low
1250;0.1;0.82;7,00;284,00;4,00;0,00;0,00;accounting;low
1249;0.41;0.54;2,00;138,00;3,00;0,00;0,00;accounting;low
1248;0.09;0.94;7,00;247,00;4,00;0,00;0,00;sales;medium
1247;0.43;0.49;2,00;155,00;3,00;0,00;0,00;sales;medium
1246;0.1;0.93;6,00;288,00;4,00;0,00;0,00;sales;medium
1245;0.1;0.77;6,00;280,00;4,00;0,00;0,00;sales;medium
1244;0.82;0.85;4,00;274,00;5,00;0,00;0,00;sales;low
1243;0.1;0.85;6,00;297,00;5,00;0,00;0,00;sales;high
1242;0.43;0.53;2,00;148,00;3,00;0,00;0,00;sales;medium
1241;0.43;0.51;2,00;132,00;3,00;0,00;0,00;sales;medium
1240;0.38;0.47;2,00;152,00;3,00;0,00;0,00;sales;medium
1239;0.66;1,00;5,00;269,00;5,00;0,00;0,00;sales;medium
1238;0.74;0.9;4,00;226,00;5,00;0,00;0,00;sales;medium
1237;0.36;0.47;2,00;129,00;3,00;0,00;0,00;sales;medium
1236;0.4;0.49;2,00;140,00;3,00;0,00;0,00;sales;medium
1235;0.42;0.49;2,00;145,00;3,00;0,00;0,00;sales;medium
1234;0.41;0.54;2,00;152,00;3,00;0,00;0,00;sales;medium
1233;0.09;0.88;7,00;265,00;4,00;0,00;0,00;sales;medium
1232;0.11;0.98;6,00;250,00;4,00;0,00;0,00;sales;medium
1231;0.37;0.52;2,00;143,00;3,00;0,00;0,00;sales;medium
1230;0.42;0.55;2,00;148,00;3,00;0,00;0,00;sales;low
1229;0.1;0.85;7,00;310,00;5,00;0,00;0,00;marketing;low
1228;0.39;0.54;2,00;131,00;3,00;0,00;0,00;marketing;low
1227;0.4;0.48;2,00;142,00;3,00;0,00;0,00;marketing;low
1226;0.39;0.46;2,00;127,00;3,00;0,00;0,00;management;low
1225;0.09;0.84;6,00;301,00;4,00;0,00;0,00;technical;low
1224;0.75;0.89;4,00;228,00;5,00;0,00;0,00;support;low
1223;0.4;0.46;2,00;134,00;3,00;0,00;0,00;accounting;low
1222;0.75;0.93;5,00;229,00;5,00;0,00;0,00;sales;low
1221;0.36;0.52;2,00;137,00;3,00;0,00;0,00;marketing;low
1220;0.75;1,00;4,00;243,00;5,00;0,00;0,00;RandD;low
1219;0.42;0.56;2,00;146,00;3,00;0,00;0,00;RandD;low
1218;0.76;0.95;4,00;259,00;5,00;0,00;0,00;RandD;low
1217;0.44;0.56;2,00;127,00;3,00;0,00;0,00;IT;low
1216;0.74;0.97;5,00;238,00;5,00;0,00;0,00;IT;low
1215;0.09;0.87;7,00;278,00;4,00;0,00;0,00;IT;low
1214;0.38;0.55;2,00;134,00;3,00;0,00;0,00;IT;low
1213;0.75;0.83;5,00;262,00;5,00;0,00;0,00;product_mng;low
1212;0.09;0.77;6,00;244,00;4,00;0,00;0,00;product_mng;low
1211;0.11;0.83;6,00;268,00;4,00;0,00;0,00;product_mng;low
1210;0.1;0.93;6,00;243,00;4,00;0,00;0,00;product_mng;low
1209;0.1;0.79;7,00;284,00;4,00;0,00;0,00;IT;medium
1208;0.81;0.98;5,00;237,00;5,00;0,00;0,00;IT;medium
1207;0.44;0.53;2,00;152,00;3,00;0,00;0,00;IT;medium
1206;0.09;0.84;7,00;307,00;4,00;0,00;0,00;IT;medium
1205;0.43;0.56;2,00;158,00;3,00;0,00;0,00;IT;low
1204;0.42;0.97;6,00;259,00;4,00;0,00;0,00;management;high
1203;0.44;0.55;2,00;136,00;3,00;0,00;0,00;technical;medium
1202;0.1;0.77;5,00;252,00;4,00;0,00;0,00;technical;medium
1201;0.83;1,00;5,00;263,00;5,00;0,00;0,00;technical;medium
1200;0.75;0.74;6,00;134,00;3,00;0,00;0,00;support;medium
1199;0.09;0.8;6,00;298,00;4,00;0,00;0,00;support;medium
1198;0.79;0.96;5,00;218,00;5,00;0,00;0,00;support;medium
1197;0.37;0.55;2,00;159,00;3,00;0,00;0,00;support;medium
1196;0.8;0.85;4,00;264,00;5,00;0,00;0,00;support;medium
1195;0.21;0.58;7,00;203,00;5,00;0,00;0,00;support;medium
1194;0.73;0.97;5,00;217,00;6,00;0,00;0,00;support;medium
1193;0.44;0.51;2,00;129,00;3,00;0,00;0,00;support;medium
1192;0.09;0.77;6,00;256,00;5,00;0,00;0,00;support;medium
1191;0.11;0.89;6,00;264,00;4,00;0,00;0,00;support;low
1190;0.36;0.51;2,00;155,00;3,00;0,00;0,00;support;low
1189;0.09;0.8;5,00;279,00;4,00;0,00;0,00;technical;low
1188;0.1;0.93;6,00;299,00;4,00;0,00;0,00;technical;low
1187;0.11;0.96;6,00;262,00;4,00;1,00;0,00;technical;low
1186;0.43;0.49;2,00;135,00;3,00;0,00;0,00;technical;low
1185;0.46;0.45;2,00;143,00;3,00;0,00;0,00;technical;low
1184;0.11;0.77;6,00;264,00;4,00;0,00;0,00;technical;low
1183;0.91;0.9;4,00;245,00;5,00;0,00;0,00;technical;low
1182;0.39;0.5;2,00;127,00;3,00;0,00;0,00;technical;low
1181;0.77;0.89;5,00;243,00;5,00;0,00;0,00;technical;low
1180;0.45;0.46;2,00;146,00;3,00;0,00;0,00;technical;low
1179;0.85;0.89;4,00;221,00;5,00;0,00;0,00;technical;low
1178;0.82;0.82;4,00;249,00;5,00;0,00;0,00;hr;low
1177;0.38;0.5;2,00;151,00;3,00;1,00;0,00;hr;low
1176;0.78;0.71;4,00;296,00;3,00;0,00;0,00;hr;low
1175;0.09;0.8;6,00;294,00;4,00;0,00;0,00;hr;low
1174;0.11;0.91;6,00;272,00;4,00;0,00;0,00;accounting;low
1173;0.45;0.49;2,00;144,00;3,00;0,00;0,00;accounting;low
1172;0.11;0.91;6,00;302,00;4,00;0,00;0,00;accounting;low
1171;0.09;0.91;6,00;248,00;4,00;0,00;0,00;sales;low
1170;0.45;0.45;2,00;145,00;3,00;0,00;0,00;sales;medium
1169;0.79;0.84;5,00;245,00;5,00;0,00;0,00;sales;medium
1168;0.43;0.5;2,00;127,00;3,00;1,00;0,00;sales;medium
1167;0.42;0.54;2,00;135,00;3,00;0,00;0,00;sales;medium
1166;0.1;0.96;6,00;303,00;4,00;0,00;0,00;sales;low
1165;0.11;0.93;7,00;288,00;4,00;0,00;0,00;sales;high
1164;0.78;0.99;5,00;241,00;5,00;0,00;0,00;sales;medium
1163;0.35;0.8;6,00;281,00;2,00;0,00;0,00;sales;medium
1162;0.11;0.94;7,00;302,00;4,00;0,00;0,00;sales;medium
1161;0.36;0.73;4,00;276,00;2,00;0,00;0,00;sales;medium
1160;0.11;0.95;7,00;269,00;5,00;0,00;0,00;sales;medium
1159;0.57;0.85;4,00;219,00;2,00;1,00;0,00;sales;medium
1158;0.42;0.52;2,00;141,00;3,00;1,00;0,00;sales;medium
1157;0.4;0.51;2,00;156,00;3,00;0,00;0,00;sales;medium
1156;0.11;0.89;6,00;301,00;4,00;0,00;0,00;sales;medium
1155;0.39;0.53;2,00;131,00;3,00;0,00;0,00;sales;medium
1154;0.1;0.88;7,00;300,00;4,00;0,00;0,00;sales;medium
1153;0.39;0.55;2,00;152,00;3,00;1,00;0,00;sales;medium
1152;0.79;0.96;4,00;234,00;5,00;0,00;0,00;marketing;low
1151;0.43;0.46;2,00;129,00;3,00;0,00;0,00;marketing;low
1150;0.77;0.92;5,00;255,00;5,00;0,00;0,00;marketing;low
1149;0.39;0.57;2,00;156,00;3,00;0,00;0,00;management;low
1148;0.83;0.95;5,00;258,00;5,00;0,00;0,00;technical;low
1147;0.8;0.95;5,00;217,00;5,00;0,00;0,00;support;low
1146;0.37;0.49;2,00;153,00;3,00;0,00;0,00;accounting;low
1145;0.43;0.45;2,00;140,00;3,00;0,00;0,00;sales;low
1144;0.1;0.91;6,00;286,00;4,00;0,00;0,00;marketing;low
1143;0.88;1,00;5,00;226,00;6,00;0,00;0,00;marketing;low
